Tid ;FT0010 Flow : (M³/t);;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:51;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:52;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:53;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:54;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:55;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:56;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:57;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:58;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 04:59;67;;;
19-04-2018 05:00;67;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:00;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:01;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:02;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:03;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:04;66.5;;;
19-04-2018 05:05;66.5;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:05;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:06;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:07;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:08;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:09;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:10;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:11;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:12;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:13;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:14;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:15;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:16;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:17;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:18;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:19;66;;;
19-04-2018 05:20;66;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:20;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:21;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:22;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:23;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:24;66.5;;;
19-04-2018 05:25;66.5;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:25;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:26;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:27;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:28;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:29;67;;;
19-04-2018 05:30;67;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:30;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:31;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:32;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:33;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:34;66.5;;;
19-04-2018 05:35;66.5;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:35;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:36;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:37;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:38;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:39;65.8;;;
19-04-2018 05:40;65.8;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:40;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:41;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:42;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:43;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:44;65.9;;;
19-04-2018 05:45;65.9;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:45;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:46;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:47;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:48;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:49;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:50;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:51;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:52;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:53;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:54;66;;;
19-04-2018 05:55;66;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:55;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:56;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:57;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:58;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
19-04-2018 05:59;65.8;;;
